"id","address","state","stage","notes","created_date","modified_date","priority","country_id","org_id","proposal_sent_date","is_lite"
2133898668,-,QLD,0,,2025-11-01 02:37:17.838,2025-11-01 02:37:17.935,2,14,2356974,,0
2133904014,-,NSW,0,,2025-11-01 02:39:20.275,2025-11-02 23:22:59.962,2,14,1445700,2025-11-02 23:22:59.922,0
2133909360,-,NSW,0,,2025-11-01 02:39:29.362,2025-11-01 02:39:29.428,2,14,5156865,,0
2133914706,-,Laguna,0,,2025-11-01 02:40:36.058,2025-11-10 01:24:13.927,2,173,58025730,,0
2133920052,-,QLD,0,,2025-11-01 02:40:38.210,2025-11-02 23:18:31.941,2,14,1192482,2025-11-01 04:01:31.404,1
2133925398,-,QLD,0,,2025-11-01 02:43:21.986,2025-11-01 06:09:34.675,2,14,17305085,2025-11-01 06:09:23.411,0
2133930744,-,QLD,0,,2025-11-01 02:43:22.788,2025-11-01 02:58:29.059,2,14,3374036,2025-11-01 02:50:08.845,1
2133936090,-,NSW,0,,2025-11-01 02:44:01.984,2025-11-01 03:33:08.025,2,14,66331518,,1
2133941436,-,Imbabura,0,,2025-11-01 02:44:07.416,2025-11-01 02:44:07.489,2,65,2571216,,0
2133946782,-,WA,0,,2025-11-01 02:44:26.183,2025-11-01 02:44:26.328,2,14,2579384,,0
2133952128,-,VIC,0,,2025-11-01 02:44:27.438,2025-11-01 03:03:59.978,2,14,820692,2025-11-01 03:04:22.555,1
2133957474,-,VIC,0,,2025-11-01 02:45:04.402,2025-11-01 02:55:55.887,2,14,1192482,,1
2133968166,-,QLD,0,,2025-11-01 02:45:52.988,2025-11-03 01:42:24.678,2,14,1085623,,0
2133973512,-,England,0,,2025-11-01 02:46:22.300,2025-11-01 02:56:09.162,2,232,13975530,,0
2133978858,,Toa Alta,0,,2025-11-01 02:46:29.343,2025-11-01 02:46:30.165,2,177,28367508,,0
2133984204,-,QLD,0,,2025-11-01 02:48:18.135,2025-11-03 09:59:32.250,2,14,10778417,2025-11-01 04:28:09.255,0
2133989550,-,VIC,0,,2025-11-01 02:48:23.910,2025-11-01 03:05:06.898,2,14,2982892,2025-11-01 03:05:06.999,0
2133994896,-,QLD,0,,2025-11-01 02:48:28.295,2025-11-01 03:04:07.198,2,14,1310760,2025-11-01 03:04:07.592,0
2134016280,-,VIC,0,,2025-11-01 02:49:49.907,2025-11-01 02:51:37.494,2,14,60763131,,0
2134026972,-,VIC,0,,2025-11-01 02:51:29.816,2025-11-01 05:31:29.335,2,14,693600,2025-11-01 03:51:04.179,0
2134037664,-,Canterbury Region,0,,2025-11-01 02:52:54.587,2025-11-01 03:33:40.019,2,157,13977315,2025-11-01 03:25:56.607,0
2134043010,-,VIC,0,,2025-11-01 02:54:24.126,2025-11-01 02:54:24.725,2,14,1472880,,0
2134053702,-,VIC,0,,2025-11-01 02:54:47.395,2025-11-01 02:54:47.465,2,14,1085623,,0
2134059048,-,WA,0,,2025-11-01 02:54:58.743,2025-11-01 02:54:58.813,2,14,6076140,,0
2134069740,-,Negeri Sembilan,0,,2025-11-01 02:56:39.584,2025-11-01 03:36:31.626,2,134,145281357,2025-11-01 03:21:49.418,0
2134080432,-,VIC,0,,2025-11-01 02:58:16.768,2025-11-01 03:32:32.642,2,14,10222908,,0
2134091124,-,QLD,0,,2025-11-01 02:59:11.856,2025-11-01 04:53:13.189,2,14,679763,2025-11-01 04:45:06.890,0
2134096470,-,QLD,0,,2025-11-01 02:59:17.617,2025-11-01 03:00:28.193,2,14,2269200,,0
2134107162,-,VIC,0,,2025-11-01 02:59:55.801,2025-11-01 03:48:06.417,2,14,30379342,2025-11-01 03:48:06.543,0
2134117854,-,NSW,0,,2025-11-01 03:00:36.106,2025-11-01 03:00:36.168,2,14,16096180,,0
2134123200,-,VIC,0,,2025-11-01 03:00:57.553,2025-11-01 03:04:03.399,2,14,53747659,,0
2134149930,-,CA,0,,2025-11-01 03:03:56.287,2025-11-01 03:17:00.166,2,234,88393359,2025-11-01 03:17:00.268,0
2134155276,-,NSW,0,,2025-11-01 03:04:17.027,2025-11-01 03:57:42.462,2,14,38392900,,1
2134160622,-,,0,,2025-11-01 03:04:37.267,2025-11-01 03:10:30.546,2,,36412520,2025-11-01 03:10:30.636,0
2134165968,-,WA,0,,2025-11-01 03:05:06.621,2025-11-03 06:41:20.373,2,14,8064095,2025-11-03 06:41:20.334,0
2134171314,-,WA,0,,2025-11-01 03:05:48.493,2025-11-01 06:16:59.852,2,14,11999143,2025-11-01 06:16:44.909,0
2134176660,-,QLD,0,,2025-11-01 03:05:49.250,2025-11-01 04:03:35.148,2,14,5975568,2025-11-01 04:03:35.228,0
2134182006,-,WA,0,,2025-11-01 03:05:54.682,2025-11-01 03:22:38.265,2,14,30890512,2025-11-01 03:17:24.054,1
2134187352,-,NSW,0,,2025-11-01 03:06:03.197,2025-11-01 03:12:05.749,2,14,66136075,,0
2134192698,-,NSW,0,,2025-11-01 03:06:15.709,2025-11-01 03:06:15.780,2,14,67972341,,0
2134198044,-,QLD,0,,2025-11-01 03:07:01.724,2025-11-01 04:05:37.749,2,14,66331518,,1
2134203390,,Calabarzon,0,,2025-11-01 03:08:52.154,2025-11-21 07:19:39.464,3,173,76652247,2025-11-01 04:34:51.911,0
2134208736,-,QLD,0,,2025-11-01 03:08:56.041,2025-11-01 03:27:23.478,2,14,24139745,,0
2134214082,-,NSW,0,,2025-11-01 03:09:05.410,2025-11-01 03:14:36.844,2,14,31034490,2025-11-01 03:14:33.579,0
2134219428,-,New South Wales,0,,2025-11-01 03:09:19.050,2025-11-01 03:09:19.339,2,14,378226,,0
2134230120,-,VIC,0,,2025-11-01 03:09:44.585,2025-11-01 03:09:44.653,2,14,4220505,,0
2134240812,-,NSW,0,,2025-11-01 03:10:29.055,2025-11-01 03:10:43.024,2,14,7780782,,1
2134246158,-,WA,0,,2025-11-01 03:10:36.518,2025-11-01 03:14:05.080,2,14,3239624,,1
2134256850,-,QLD,0,,2025-11-01 03:11:04.881,2025-11-01 03:11:04.951,2,14,2236203,,0
2134272888,-,VIC,0,,2025-11-01 03:11:39.981,2025-11-01 03:11:40.123,2,14,1019149,,0
2134278234,-,QLD,0,,2025-11-01 03:11:55.307,2025-11-01 03:14:27.190,2,14,1858668,2025-11-01 03:14:45.238,1
2134283580,-,SA,0,,2025-11-01 03:13:27.534,2025-11-04 09:40:24.603,2,14,23998,2024-10-08 02:45:39.061,0
2134288926,-,HI,0,,2025-11-01 03:13:39.264,2025-11-01 03:25:38.565,2,234,4673343,2025-11-01 03:25:38.672,0
2134304964,-,VIC,0,,2025-11-01 03:17:53.337,2025-11-01 03:25:41.870,2,14,820692,2025-11-01 03:26:29.111,1
2134310310,-,WA,0,,2025-11-01 03:18:03.855,2025-11-01 03:25:15.712,2,14,3479263,2025-11-01 03:25:27.499,1
2134315656,-,NSW,0,,2025-11-01 03:18:28.381,2025-11-01 03:49:12.445,2,14,3597564,,0
2134321002,-,QLD,0,,2025-11-01 03:18:43.271,2025-11-07 05:33:53.673,2,14,374544,2025-11-07 05:34:06.299,1
2134331694,-,NSW,0,,2025-11-01 03:20:55.980,2025-11-01 03:20:56.072,2,14,13441140,,0
2134337040,-,TX,0,,2025-11-01 03:20:58.474,2025-11-01 03:21:19.662,2,234,6909510,,0
2134342386,,จ.สุราษฎร์ธานี,0,,2025-11-01 03:21:36.160,2025-11-01 03:40:37.462,2,217,27411395,,0
2134358424,-,NSW,0,,2025-11-01 03:22:45.782,2025-11-01 03:26:36.389,2,14,49618187,,0
2134374462,-,NSW,0,,2025-11-01 03:25:35.069,2025-11-01 03:25:35.160,2,14,50544156,,0
2134379808,-,VIC,0,,2025-11-01 03:25:44.737,2025-11-01 05:19:42.433,2,14,1480999,2025-11-01 05:19:42.572,0
2134385154,-,Johor Darul Ta'zim,0,,2025-11-01 03:28:18.902,2025-11-01 03:43:40.673,2,134,13946308,,0
2134390500,-,NSW,0,,2025-11-01 03:28:58.187,2025-11-01 03:28:58.245,2,14,16096180,,0
2134395846,-,NSW,0,,2025-11-01 03:29:00.587,2025-11-01 03:29:00.687,2,14,1192482,,0
2134401192,-,NSW,0,,2025-11-01 03:29:02.346,2025-11-01 06:18:47.982,2,14,49618187,2025-11-01 06:11:47.477,0
2134406538,-,QLD,0,,2025-11-01 03:30:02.321,2025-11-01 05:39:00.428,2,14,4122075,2025-11-01 03:38:11.703,0
2134417230,-,QLD,0,,2025-11-01 03:31:01.098,2025-11-01 03:33:03.282,2,14,895050,2025-11-01 03:34:04.117,1
2134422576,-,WA,0,,2025-11-01 03:31:32.915,2025-11-01 04:30:02.758,2,14,1192482,2025-11-01 03:41:19.453,1
2134427922,-,QLD,0,,2025-11-01 03:31:50.604,2025-11-01 03:36:38.891,2,14,1660032,,1
2134433268,-,NSW,0,,2025-11-01 03:31:57.626,2025-11-01 03:34:12.765,2,14,12281784,,0
2134449306,-,QLD,0,,2025-11-01 03:34:48.130,2025-11-01 03:52:41.163,2,14,16995044,2025-11-01 03:52:41.126,0
2134454652,-,TX,0,,2025-11-01 03:35:01.177,2025-11-01 03:36:09.286,2,234,12291747,,0
2134465344,-,NSW,0,-,2025-11-01 03:36:48.905,2025-11-07 04:07:52.840,2,14,37729405,,0
2134470690,-,England,0,,2025-11-01 03:36:55.545,2025-11-01 04:33:32.330,3,232,32146653,2025-11-01 03:52:54.568,0
2134476036,-,Wellington Region,0,,2025-11-01 03:38:55.427,2025-11-01 03:49:42.111,2,157,9991392,,0
2134481382,-,NSW,0,,2025-11-01 03:39:10.537,2025-11-01 03:48:00.435,2,14,1386000,2025-11-01 03:38:58.272,0
2134486728,-,NSW,0,,2025-11-01 03:39:31.629,2025-11-01 05:25:21.504,2,14,523260,,0
2134492074,-,New South Wales,0,,2025-11-01 03:39:37.050,2025-11-01 03:39:38.033,2,14,598530,,0
2134502766,-,SA,0,,2025-11-01 03:40:19.291,2025-11-03 05:51:14.690,2,14,5439753,,0
2134508112,-,WA,0,,2025-11-01 03:40:21.463,2025-11-01 09:13:56.512,2,14,96262716,2025-11-01 09:13:56.636,0
2134513458,-,ACT,0,,2025-11-01 03:40:36.648,2025-11-01 03:40:36.710,2,14,14543545,,0
2134518804,-,WA,0,,2025-11-01 03:40:42.265,2025-11-01 05:20:06.050,2,14,39681966,,0
2134529496,-,WA,0,,2025-11-01 03:42:35.637,2025-11-01 03:45:08.212,2,14,671976,,1
2134534842,-,NSW,0,,2025-11-01 03:42:42.827,2025-11-04 01:37:48.744,2,14,20711883,2025-11-02 05:12:02.735,0
2134540188,-,WA,0,,2025-11-01 03:42:57.244,2025-11-01 03:43:47.874,2,14,5576530,,1
2134550880,-,NSW,0,,2025-11-01 03:43:04.857,2025-11-01 03:46:27.718,2,14,1190000,2025-11-01 03:38:58.272,0
2134556226,-,VIC,0,,2025-11-01 03:43:47.110,2025-11-04 02:20:06.832,2,14,1111519,2025-11-01 05:06:21.491,0
2134561572,-,Auckland,0,,2025-11-01 03:43:57.793,2025-11-01 03:43:57.861,2,157,53564307,,0
2134566918,-,NSW,0,,2025-11-01 03:45:16.215,2025-11-01 03:47:23.511,2,14,2780558,2025-11-01 03:47:42.927,1
2134577610,-,Victoria,0,-,2025-11-01 03:47:33.658,2025-11-05 04:27:35.044,2,14,2089560,2025-11-05 04:11:56.977,0
2134582956,-,NSW,0,,2025-11-01 03:47:38.204,2025-11-01 04:07:10.401,2,14,2347785,2025-11-01 04:02:56.099,0
2134593648,-,VIC,0,,2025-11-01 03:48:56.781,2025-11-04 05:56:32.083,2,14,118650310,2025-11-01 22:17:40.103,0
2134598994,-,NSW,0,,2025-11-01 03:49:41.869,2025-11-01 03:51:07.132,2,14,4054600,2025-11-01 03:51:24.639,1
2134615032,-,NSW,0,,2025-11-01 03:50:37.718,2025-11-12 05:35:12.680,2,14,16634025,2025-11-03 05:51:23.406,0
2134620378,-,QLD,0,,2025-11-01 03:50:50.641,2025-11-05 04:59:44.072,2,14,3827898,2025-11-01 06:03:28.840,0
2134625724,-,England,0,,2025-11-01 03:51:22.222,2025-11-01 03:51:57.581,2,232,22675010,,0
2134631070,-,NT,0,,2025-11-01 03:51:26.377,2025-11-01 04:14:57.254,2,14,3634686,2025-11-01 03:58:29.126,0
2134641762,-,VIC,0,,2025-11-01 03:52:17.986,2025-11-01 03:52:18.063,2,14,9370485,,0
2134647108,-,WA,0,,2025-11-01 03:54:05.137,2025-11-01 03:56:11.996,2,14,90604641,,0
2134652454,-,VIC,0,,2025-11-01 03:54:09.512,2025-11-01 03:58:51.908,2,14,5625045,2025-11-01 03:58:52.024,0
2134657800,-,Banskobystrický kraj,0,,2025-11-01 03:54:17.852,2025-11-01 04:11:38.175,2,200,17976723,,0
2134663146,-,WC,0,,2025-11-01 03:54:43.164,2025-11-01 03:54:43.379,2,204,80677190,,0
2134668492,demo,NSW,0,,2025-11-01 03:55:45.487,2025-11-01 03:55:49.891,3,14,52510851,,0
2134679184,demo,NSW,0,,2025-11-01 03:55:56.877,2025-11-01 03:55:59.199,2,14,52510851,,0
2134684530,-,NSW,0,,2025-11-01 03:56:08.676,2025-11-21 06:39:27.966,2,14,3284145,,0
2134695222,-,TX,0,,2025-11-01 03:56:43.488,2025-11-01 03:56:43.581,2,234,20582760,,0
2134700568,-,QLD,0,,2025-11-01 03:57:11.815,2025-11-01 03:57:11.875,2,14,17671625,,0
2134705914,-,CA,0,,2025-11-01 03:58:35.376,2025-11-01 04:13:26.152,2,234,42748352,,0
2134721952,-,ACT,0,,2025-11-01 03:58:51.603,2025-11-01 03:58:52.409,2,14,318940,,0
2134727298,-,VIC,0,,2025-11-01 03:59:05.555,2025-11-02 23:26:32.943,2,14,1962480,,0
2134737990,-,QLD,0,,2025-11-01 03:59:22.875,2025-11-01 04:05:10.482,2,14,484584,,0
2134743336,-,NSW,0,,2025-11-01 03:59:44.639,2025-11-01 04:11:10.583,2,14,4060672,2025-11-01 04:11:10.541,0
2134748682,-,VIC,0,,2025-11-01 03:59:58.871,2025-11-13 00:19:05.000,2,14,60742105,,0
2134759374,-,NSW,0,,2025-11-01 04:00:21.572,2025-11-01 22:30:55.558,2,14,31451308,,1
2134764720,-,VIC,0,,2025-11-01 04:00:28.619,2025-11-01 04:13:11.849,2,14,7497765,2025-11-01 04:13:06.683,0
2134770066,-,ACT,0,,2025-11-01 04:00:45.610,2025-11-01 04:18:01.071,2,14,1443442,2025-11-01 04:15:04.506,0
2134780758,-,VIC,0,,2025-11-01 04:01:10.767,2025-11-01 04:01:30.211,2,14,2615280,,0
2134786104,-,QLD,0,,2025-11-01 04:01:22.346,2025-11-02 00:11:39.918,2,14,239141,2025-11-01 23:52:26.249,0
2134791450,-,VIC,0,,2025-11-01 04:01:45.426,2025-11-01 04:01:45.495,2,14,3268080,,0
2134818180,-,NSW,0,,2025-11-01 04:04:39.462,2025-11-14 00:29:30.832,2,14,2815965,,0
2134823526,-,NSW,0,,2025-11-01 04:05:37.852,2025-11-01 04:13:40.292,2,14,3300738,2025-11-01 04:13:55.874,1
2134828872,-,WA,0,,2025-11-01 04:05:59.928,2025-11-01 04:34:41.718,2,14,484016,2025-11-01 04:34:41.662,0
2134839564,-,NV,0,,2025-11-01 04:06:48.812,2025-11-01 05:06:58.189,2,234,22688695,,0
2134844910,-,AZ,0,,2025-11-01 04:07:27.604,2025-11-23 04:05:09.279,2,234,46752780,2025-11-01 04:13:56.692,0
2134855602,-,NY,0,,2025-11-01 04:08:42.291,2025-11-01 04:08:42.386,2,234,793569,,0
2134866294,-,,0,,2025-11-01 04:09:34.874,2025-11-01 04:09:35.483,2,232,9806368,,0
2134871640,-,QLD,0,,2025-11-01 04:11:08.589,2025-11-01 04:26:54.983,2,14,1784784,2025-11-01 04:43:12.564,0
2134876986,-,VIC,0,,2025-11-01 04:11:27.848,2025-11-03 01:21:11.560,2,14,1161620,2025-11-03 01:21:11.659,0
2134887678,-,VIC,0,,2025-11-01 04:13:04.532,2025-11-04 05:55:59.699,2,14,59375050,2025-11-01 22:10:07.033,0
2134893024,-,QLD,0,,2025-11-01 04:13:30.913,2025-11-01 04:13:30.979,2,14,78540312,,0
2134898370,-,CA,0,,2025-11-01 04:13:33.030,2025-11-01 04:22:03.393,2,234,34764224,,0
2134909062,,AN,0,,2025-11-01 04:15:58.810,2025-11-01 04:42:56.021,2,160,175596025,,0
2134914408,-,WA,0,,2025-11-01 04:16:18.657,2025-11-04 03:17:54.881,3,14,35994720,,0
2134919754,-,QLD,0,,2025-11-01 04:16:25.784,2025-11-01 04:36:59.091,2,14,1624340,2025-11-01 04:36:59.168,0
2134925100,-,VIC,0,,2025-11-01 04:16:44.418,2025-11-01 04:16:44.487,2,14,464929,,0
2134930446,,,0,-,2025-11-01 04:17:52.269,2025-11-01 04:17:52.331,2,65,5135856,,0
2134935792,-,WA,0,,2025-11-01 04:17:58.645,2025-11-21 07:17:24.168,2,14,862158,,0
2134941138,-,MA,0,,2025-11-01 04:18:23.058,2025-11-01 04:18:23.126,2,234,4988503,,0
2134946484,-,QLD,0,,2025-11-01 04:19:31.600,2025-11-03 01:01:50.141,2,14,1952424,2025-11-03 01:02:03.695,1
2134951830,-,VIC,0,,2025-11-01 04:19:31.646,2025-11-01 04:19:31.738,2,14,53382,,0
2134957176,-,WA,0,,2025-11-01 04:19:42.164,2025-11-01 06:52:57.553,2,14,3479263,2025-11-01 06:52:55.861,1
2134962522,-,NSW,0,,2025-11-01 04:21:33.941,2025-11-01 05:18:24.402,2,14,462189,2025-11-01 05:18:24.545,0
2134967868,-,CA,0,,2025-11-01 04:22:22.716,2025-11-01 04:22:22.782,2,234,29441472,,0
2134973214,-,ACT,0,,2025-11-01 04:23:01.782,2025-11-03 03:30:43.861,2,14,17108413,,0
2135005290,,منطقة القصيم,0,,2025-11-01 04:25:44.082,2025-11-01 04:25:44.300,2,194,44672862,,0
2135015982,-,,0,-,2025-11-01 04:26:15.317,2025-11-01 04:26:15.542,2,14,5971245,,0
2135021328,-,NSW,0,,2025-11-01 04:26:23.777,2025-11-01 04:26:23.938,2,14,2682708,,1
2135026674,-,QLD,0,,2025-11-01 04:26:26.051,2025-11-05 06:30:08.941,2,14,206343,2025-11-01 04:32:33.378,0
2135042712,-,QLD,0,,2025-11-01 04:28:52.830,2025-11-01 04:53:25.547,2,14,897672,2025-11-01 04:52:55.076,0
2135064096,-,QLD,0,,2025-11-01 04:31:17.154,2025-11-01 04:31:33.939,2,14,2495479,,1
2135080134,-,QLD,0,,2025-11-01 04:32:36.371,2025-11-01 04:35:33.204,2,14,20004770,,0
2135090826,-,VIC,0,,2025-11-01 04:33:40.941,2025-11-12 03:18:26.930,2,14,1758109,2025-11-01 04:46:15.613,0
2135096172,-,Dhaka Division,0,,2025-11-01 04:34:55.540,2025-11-03 03:55:36.858,2,19,6572265,,0
2135101518,-,NSW,0,,2025-11-01 04:35:06.992,2025-11-01 04:35:07.064,2,14,8902305,,0
2135106864,-,England,0,,2025-11-01 04:35:10.002,2025-11-01 04:54:43.246,2,232,106984647,,0
2135117556,-,WA,0,,2025-11-01 04:37:00.295,2025-11-01 04:37:00.366,2,14,269932,,0
2135122902,-,WA,0,,2025-11-01 04:37:02.004,2025-11-01 04:37:02.064,2,14,50998116,,0
2135128248,-,NSW,0,,2025-11-01 04:37:33.592,2025-11-01 05:34:00.485,2,14,41915371,,1
2135133594,-,จ.ขอนแก่น,0,,2025-11-01 04:37:38.423,2025-11-10 02:44:41.199,3,217,20882520,2025-11-01 05:56:38.075,0
2135144286,-,VIC,0,,2025-11-01 04:38:36.896,2025-11-01 04:59:48.697,2,14,15396696,2025-11-01 04:59:48.653,0
2135154978,-,NSW,0,,2025-11-01 04:40:36.960,2025-11-04 01:30:13.883,2,14,30379342,2025-11-04 01:30:13.845,0
2135160324,-,CA,0,,2025-11-01 04:40:46.438,2025-11-01 16:17:23.087,2,234,6871102,2025-11-01 16:06:25.909,0
2135171016,-,NSW,0,,2025-11-01 04:42:49.302,2025-11-01 04:57:15.428,2,14,448902,2025-11-01 04:51:35.317,0
2135187054,-,WA,0,,2025-11-01 04:46:02.508,2025-11-03 03:50:08.468,2,14,1019226,2025-11-01 04:53:49.345,0
2135192400,-,VIC,0,,2025-11-01 04:46:41.897,2025-11-04 06:58:07.590,2,14,14382424,2025-11-04 06:58:07.712,0
2135197746,-,OH,0,,2025-11-01 04:46:54.703,2025-11-01 04:46:54.779,2,234,86020102,,0
2135208438,-,NSW,0,,2025-11-01 04:48:40.589,2025-11-01 07:05:20.021,2,14,41915371,,1
2135213784,-,Calabarzon,0,,2025-11-01 04:49:55.853,2025-11-04 14:25:02.670,2,173,37591975,2025-11-01 05:02:53.780,0
2135219130,-,NC,0,,2025-11-01 04:52:07.265,2025-11-01 04:53:08.891,2,234,62971054,,0
2135235168,-,QLD,0,,2025-11-01 04:53:31.448,2025-11-01 04:55:44.363,2,14,2471062,,1
2135240514,-,Trnavský kraj,0,,2025-11-01 04:53:32.156,2025-11-01 05:04:15.228,2,200,37793583,,0
2135245860,-,SA,0,,2025-11-01 04:54:52.397,2025-11-01 04:54:52.456,2,14,9836710,,0
2135251206,-,QLD,0,,2025-11-01 04:55:40.140,2025-11-01 04:55:40.194,2,14,45449313,,0
2135261898,-,QLD,0,,2025-11-01 04:57:02.539,2025-11-01 06:16:10.114,2,14,2348913,,1
2135267244,-,NSW,0,,2025-11-01 04:57:05.658,2025-11-02 11:49:13.700,2,14,25526196,,0
2135277936,demo,NSW,0,,2025-11-01 04:57:40.840,2025-11-01 04:57:45.443,2,14,44464316,,0
2135293974,-,NSW,0,,2025-11-01 04:59:45.827,2025-11-01 05:15:46.294,2,14,20320796,2025-11-01 05:07:10.585,0
2135310012,-,Queensland,0,,2025-11-01 05:01:55.181,2025-11-01 05:01:56.047,2,14,630002,,0
2135315358,,England,0,,2025-11-01 05:02:38.342,2025-11-01 05:02:38.567,2,232,42840500,,0
2135326050,-,Trnavský kraj,0,,2025-11-01 05:05:28.998,2025-11-01 05:10:11.307,2,200,21940095,,0
2135331396,-,NSW,0,,2025-11-01 05:07:08.285,2025-11-01 05:25:27.709,2,14,1386000,2025-11-01 05:21:07.277,0
2135336742,-,WA,0,,2025-11-01 05:08:26.886,2025-11-01 05:08:44.157,2,14,6559609,,1
2135342088,-,WA,0,,2025-11-01 05:09:37.075,2025-11-01 05:09:37.135,2,14,25504230,,0
2135352780,-,QLD,0,,2025-11-01 05:09:56.960,2025-11-01 05:10:46.778,2,14,5248961,,1
2135358126,-,NSW,0,,2025-11-01 05:10:27.907,2025-11-01 05:11:59.141,2,14,1675527,2025-11-01 05:11:59.222,0
2135363472,-,VIC,0,,2025-11-01 05:11:18.446,2025-11-12 03:17:09.480,2,14,1573369,2025-11-01 05:36:27.727,0
2135368818,-,WA,0,,2025-11-01 05:11:21.549,2025-11-01 05:11:21.615,2,14,20320291,,0
2135384856,-,NSW,0,,2025-11-01 05:14:32.359,2025-11-01 05:44:13.005,2,14,66272052,,1
2135390202,-,NSW,0,,2025-11-01 05:15:00.347,2025-11-01 05:19:25.283,2,14,24453324,,1
2135395548,-,VIC,0,,2025-11-01 05:15:10.841,2025-11-11 09:11:29.887,2,14,1239825,,0
2135416932,-,WA,0,,2025-11-01 05:19:57.235,2025-11-01 05:23:21.682,2,14,2847695,2025-11-01 05:23:33.931,1
2135422278,-,WA,0,,2025-11-01 05:20:22.188,2025-11-01 07:19:37.402,2,14,5058183,2025-11-01 07:19:48.803,1
2135427624,-,QLD,0,,2025-11-01 05:20:27.618,2025-11-05 15:57:05.450,2,14,2889242,,1
2135438316,-,NSW,0,,2025-11-01 05:22:06.142,2025-11-01 05:37:02.947,2,14,5156865,,0
2135443662,-,WA,0,,2025-11-01 05:22:51.310,2025-11-01 05:22:51.417,2,14,1935544,,0
2135449008,-,NSW,0,,2025-11-01 05:22:56.124,2025-11-01 07:13:16.873,2,14,69819539,,1
2135470392,-,NSW,0,,2025-11-01 05:25:37.880,2025-11-01 05:49:05.025,2,14,3874760,2025-11-01 05:49:05.153,0
2135475738,-,VIC,0,,2025-11-01 05:26:02.504,2025-11-01 05:47:17.180,2,14,21140120,2025-11-01 05:47:13.855,0
2135486430,-,VIC,0,,2025-11-01 05:26:49.803,2025-11-01 06:07:34.707,2,14,1239825,2025-11-01 05:58:42.738,0
2135491776,-,WA,0,,2025-11-01 05:26:55.514,2025-11-03 09:03:50.948,2,14,269932,,0
2135497122,-,Victoria,0,,2025-11-01 05:27:11.318,2025-11-01 05:27:12.322,2,14,598530,,0
2135502468,-,NSW,0,,2025-11-01 05:28:02.073,2025-11-01 05:39:34.694,2,14,9226470,2025-11-01 05:35:26.561,0
2135507814,-,NSW,0,,2025-11-01 05:29:30.686,2025-11-01 05:32:17.033,2,14,3413624,,1
2135513160,,GJ,0,,2025-11-01 05:29:32.843,2025-11-01 05:29:32.897,2,103,45142812,,0
2135518506,-,QLD,0,,2025-11-01 05:30:04.257,2025-11-04 08:32:01.048,2,14,3552240,2025-11-01 06:12:58.630,0
2135523852,-,NSW,0,,2025-11-01 05:31:23.060,2025-11-01 05:51:42.968,2,14,12531412,,0
2135539890,-,NSW,0,,2025-11-01 05:34:44.804,2025-11-01 05:34:57.896,2,14,87056736,,0
2135555928,-,QLD,0,,2025-11-01 05:39:06.096,2025-11-01 05:49:17.325,2,14,31537492,,1
2135561274,-,,0,,2025-11-01 05:40:39.844,2025-11-08 10:29:27.756,2,232,9806368,2025-11-06 10:09:05.552,0
2135571966,-,UT,0,,2025-11-01 05:41:30.635,2025-11-01 05:41:30.694,2,234,145375980,,0
2135577312,-,,0,,2025-11-01 05:42:00.132,2025-11-01 05:42:00.859,2,232,8301982,,0
2135582658,,GJ,0,,2025-11-01 05:43:43.427,2025-11-01 06:12:33.622,2,103,35393749,2025-11-01 05:50:42.888,0
2135588004,-,,0,-,2025-11-01 05:44:16.003,2025-11-01 05:44:16.241,2,14,4484067,,0
2135593350,-,LA,0,,2025-11-01 05:44:27.447,2025-11-01 15:36:02.489,2,234,26167492,,0
2135598696,-,QLD,0,,2025-11-01 05:44:38.377,2025-11-01 05:51:56.764,2,14,5804254,,0
2135604042,-,GP,0,,2025-11-01 05:44:53.664,2025-11-03 07:45:56.394,2,204,15434550,,0
2135614734,-,WA,0,,2025-11-01 05:46:20.813,2025-11-05 00:28:16.355,2,14,323453,2025-11-04 11:54:17.150,0
2135620080,-,NSW,0,,2025-11-01 05:48:46.461,2025-11-01 05:48:46.616,2,14,969408,,0
2135625426,-,NSW,0,,2025-11-01 05:49:08.805,2025-11-01 05:56:00.136,2,14,36486495,2025-11-01 05:56:00.276,0
2135630772,-,ACT,0,,2025-11-01 05:49:26.438,2025-11-01 05:50:44.259,2,14,1415556,,1
2135636118,-,WA,0,,2025-11-01 05:51:00.740,2025-11-01 05:54:00.303,2,14,67972341,,0
2135657502,-,WA,0,,2025-11-01 05:51:43.003,2025-11-01 05:57:29.235,2,14,6005535,2025-11-01 05:56:46.959,1
2135662848,-,Sindh,0,,2025-11-01 05:51:53.542,2025-11-05 08:45:14.307,2,166,56836694,,0
2135668194,-,England,0,,2025-11-01 05:52:26.384,2025-11-19 17:58:26.068,2,232,24344958,2025-11-01 14:42:25.291,0
2135678886,-,VIC,0,,2025-11-01 05:52:58.035,2025-11-01 05:54:03.082,2,14,41877794,,1
2135694924,-,BC,0,,2025-11-01 05:54:28.287,2025-11-01 17:39:39.211,2,41,22127865,2025-11-01 17:39:39.346,0
2135705616,-,NSW,0,,2025-11-01 05:54:58.403,2025-11-02 09:33:16.671,2,14,3413624,,1
2135716308,-,MV,0,,2025-11-01 05:55:08.240,2025-11-01 05:55:50.734,2,83,34696347,,0
2135727000,-,Victoria,0,,2025-11-01 05:57:28.913,2025-11-01 05:57:29.177,2,14,283810,,0
