"id","address","raw_state","state","stage","notes","created_date","modified_date","priority","country_id","org_id","proposal_sent_date","is_lite"
2133775710,,TX,TX,"0",,2025-11-01 02:26:38.983,2025-11-01 20:29:44.371,2,234,10106968,,false
2133786402,,NSW,NSW,"0",,2025-11-01 02:27:06.029,2025-11-08 02:58:33.986,2,14,5399020,2025-11-08 02:58:49.516,true
2133797094,,BW,BW,"0",,2025-11-01 02:27:43.187,2025-11-01 15:44:39.304,2,83,71380246,,false
2133802440,,VIC,VIC,"0",,2025-11-01 02:28:39.538,2025-11-01 02:34:40.207,2,14,448902,2025-11-01 02:34:53.935,true
2133818478,,NRW,NRW,"0",,2025-11-01 02:29:44.884,2025-11-01 15:23:13.242,2,83,26422522,,false
2133829170,,,,"0",-,2025-11-01 02:30:14.216,2025-11-01 02:30:14.277,2,65,2143776,,false
2133834516,,CA,CA,"0",,2025-11-01 02:30:22.964,2025-11-01 02:39:14.586,2,234,19849311,,false
2133839862,,ACT,ACT,"0",,2025-11-01 02:30:24.798,2025-11-02 00:27:04.203,2,14,1681372,2025-11-01 02:50:21.601,false
2133850554,,WA,WA,"0",,2025-11-01 02:31:36.013,2025-11-01 02:33:05.889,2,14,39681966,,false
2133855900,,GP,GP,"0",,2025-11-01 02:31:46.104,2025-11-01 15:04:51.081,2,204,45154907,,false
2133861246,,QLD,QLD,"0",,2025-11-01 02:31:56.587,2025-11-01 02:31:56.652,2,14,1444120,,false
2133866592,,NSW,NSW,"0",,2025-11-01 02:32:21.590,2025-11-01 02:32:21.644,2,14,29371380,,false
2133871938,,QLD,QLD,"0",,2025-11-01 02:32:40.632,2025-11-01 02:33:57.175,2,14,523260,,true
2133882630,,WA,WA,"0",,2025-11-01 02:34:41.380,2025-11-04 03:17:58.654,3,14,35994720,,false
2133887976,,NSW,NSW,"0",,2025-11-01 02:35:07.604,2025-11-01 04:20:01.247,2,14,8505768,,false
2133893322,,VIC,VIC,"0",,2025-11-01 02:35:17.977,2025-11-01 02:42:02.951,2,14,172828782,,false
2133898668,,QLD,QLD,"0",,2025-11-01 02:37:17.838,2025-11-01 02:37:17.935,2,14,2356974,,false
2133904014,,NSW,NSW,"0",,2025-11-01 02:39:20.275,2025-11-02 23:22:59.962,2,14,1445700,2025-11-02 23:22:59.922,false
2133909360,,NSW,NSW,"0",,2025-11-01 02:39:29.362,2025-11-01 02:39:29.428,2,14,5156865,,false
2133914706,,LAGUNA,LAGUNA,"0",,2025-11-01 02:40:36.058,2025-11-10 01:24:13.927,2,173,58025730,,false
2133920052,,QLD,QLD,"0",,2025-11-01 02:40:38.210,2025-11-02 23:18:31.941,2,14,1192482,2025-11-01 04:01:31.404,true
2133925398,,QLD,QLD,"0",,2025-11-01 02:43:21.986,2025-11-01 06:09:34.675,2,14,17305085,2025-11-01 06:09:23.411,false
2133930744,,QLD,QLD,"0",,2025-11-01 02:43:22.788,2025-11-01 02:58:29.059,2,14,3374036,2025-11-01 02:50:08.845,true
2133936090,,NSW,NSW,"0",,2025-11-01 02:44:01.984,2025-11-01 03:33:08.025,2,14,66331518,,true
2133941436,,IMBABURA,IMBABURA,"0",,2025-11-01 02:44:07.416,2025-11-01 02:44:07.489,2,65,2571216,,false
2133946782,,WA,WA,"0",,2025-11-01 02:44:26.183,2025-11-01 02:44:26.328,2,14,2579384,,false
2133952128,,VIC,VIC,"0",,2025-11-01 02:44:27.438,2025-11-01 03:03:59.978,2,14,820692,2025-11-01 03:04:22.555,true
2133957474,,VIC,VIC,"0",,2025-11-01 02:45:04.402,2025-11-01 02:55:55.887,2,14,1192482,,true
2133968166,,QLD,QLD,"0",,2025-11-01 02:45:52.988,2025-11-03 01:42:24.678,2,14,1085623,,false
2133973512,,ENGLAND,ENGLAND,"0",,2025-11-01 02:46:22.300,2025-11-01 02:56:09.162,2,232,13975530,,false
2133978858,,TOA ALTA,TOA ALTA,"0",,2025-11-01 02:46:29.343,2025-11-01 02:46:30.165,2,177,28367508,,false
2133984204,,QLD,QLD,"0",,2025-11-01 02:48:18.135,2025-11-03 09:59:32.250,2,14,10778417,2025-11-01 04:28:09.255,false
2133989550,,VIC,VIC,"0",,2025-11-01 02:48:23.910,2025-11-01 03:05:06.898,2,14,2982892,2025-11-01 03:05:06.999,false
2133994896,,QLD,QLD,"0",,2025-11-01 02:48:28.295,2025-11-01 03:04:07.198,2,14,1310760,2025-11-01 03:04:07.592,false
2134016280,,VIC,VIC,"0",,2025-11-01 02:49:49.907,2025-11-01 02:51:37.494,2,14,60763131,,false
2134026972,,VIC,VIC,"0",,2025-11-01 02:51:29.816,2025-11-01 05:31:29.335,2,14,693600,2025-11-01 03:51:04.179,false
2134037664,,CANTERBURY REGION,CANTERBURY REGION,"0",,2025-11-01 02:52:54.587,2025-11-01 03:33:40.019,2,157,13977315,2025-11-01 03:25:56.607,false
2134043010,,VIC,VIC,"0",,2025-11-01 02:54:24.126,2025-11-01 02:54:24.725,2,14,1472880,,false
2134053702,,VIC,VIC,"0",,2025-11-01 02:54:47.395,2025-11-01 02:54:47.465,2,14,1085623,,false
2134059048,,WA,WA,"0",,2025-11-01 02:54:58.743,2025-11-01 02:54:58.813,2,14,6076140,,false
2134069740,,NEGERI SEMBILAN,NEGERI SEMBILAN,"0",,2025-11-01 02:56:39.584,2025-11-01 03:36:31.626,2,134,145281357,2025-11-01 03:21:49.418,false
2134080432,,VIC,VIC,"0",,2025-11-01 02:58:16.768,2025-11-01 03:32:32.642,2,14,10222908,,false
2134091124,,QLD,QLD,"0",,2025-11-01 02:59:11.856,2025-11-01 04:53:13.189,2,14,679763,2025-11-01 04:45:06.890,false
2134096470,,QLD,QLD,"0",,2025-11-01 02:59:17.617,2025-11-01 03:00:28.193,2,14,2269200,,false
2134107162,,VIC,VIC,"0",,2025-11-01 02:59:55.801,2025-11-01 03:48:06.417,2,14,30379342,2025-11-01 03:48:06.543,false
2134117854,,NSW,NSW,"0",,2025-11-01 03:00:36.106,2025-11-01 03:00:36.168,2,14,16096180,,false
2134123200,,VIC,VIC,"0",,2025-11-01 03:00:57.553,2025-11-01 03:04:03.399,2,14,53747659,,false
2134149930,,CA,CA,"0",,2025-11-01 03:03:56.287,2025-11-01 03:17:00.166,2,234,88393359,2025-11-01 03:17:00.268,false
2134155276,,NSW,NSW,"0",,2025-11-01 03:04:17.027,2025-11-01 03:57:42.462,2,14,38392900,,true
2134160622,,,,"0",,2025-11-01 03:04:37.267,2025-11-01 03:10:30.546,2,,36412520,2025-11-01 03:10:30.636,false
2134165968,,WA,WA,"0",,2025-11-01 03:05:06.621,2025-11-03 06:41:20.373,2,14,8064095,2025-11-03 06:41:20.334,false
2134171314,,WA,WA,"0",,2025-11-01 03:05:48.493,2025-11-01 06:16:59.852,2,14,11999143,2025-11-01 06:16:44.909,false
2134176660,,QLD,QLD,"0",,2025-11-01 03:05:49.250,2025-11-01 04:03:35.148,2,14,5975568,2025-11-01 04:03:35.228,false
2134182006,,WA,WA,"0",,2025-11-01 03:05:54.682,2025-11-01 03:22:38.265,2,14,30890512,2025-11-01 03:17:24.054,true
2134187352,,NSW,NSW,"0",,2025-11-01 03:06:03.197,2025-11-01 03:12:05.749,2,14,66136075,,false
2134192698,,NSW,NSW,"0",,2025-11-01 03:06:15.709,2025-11-01 03:06:15.780,2,14,67972341,,false
2134198044,,QLD,QLD,"0",,2025-11-01 03:07:01.724,2025-11-01 04:05:37.749,2,14,66331518,,true
2134203390,,CALABARZON,CALABARZON,"0",,2025-11-01 03:08:52.154,2025-11-21 07:19:39.464,3,173,76652247,2025-11-01 04:34:51.911,false
2134208736,,QLD,QLD,"0",,2025-11-01 03:08:56.041,2025-11-01 03:27:23.478,2,14,24139745,,false
2134214082,,NSW,NSW,"0",,2025-11-01 03:09:05.410,2025-11-01 03:14:36.844,2,14,31034490,2025-11-01 03:14:33.579,false
2134230120,,VIC,VIC,"0",,2025-11-01 03:09:44.585,2025-11-01 03:09:44.653,2,14,4220505,,false
2134240812,,NSW,NSW,"0",,2025-11-01 03:10:29.055,2025-11-01 03:10:43.024,2,14,7780782,,true
2134246158,,WA,WA,"0",,2025-11-01 03:10:36.518,2025-11-01 03:14:05.080,2,14,3239624,,true
2134256850,,QLD,QLD,"0",,2025-11-01 03:11:04.881,2025-11-01 03:11:04.951,2,14,2236203,,false
2134272888,,VIC,VIC,"0",,2025-11-01 03:11:39.981,2025-11-01 03:11:40.123,2,14,1019149,,false
2134278234,,QLD,QLD,"0",,2025-11-01 03:11:55.307,2025-11-01 03:14:27.190,2,14,1858668,2025-11-01 03:14:45.238,true
2134283580,,SA,SA,"0",,2025-11-01 03:13:27.534,2025-11-04 09:40:24.603,2,14,23998,2024-10-08 02:45:39.061,false
2134288926,,HI,HI,"0",,2025-11-01 03:13:39.264,2025-11-01 03:25:38.565,2,234,4673343,2025-11-01 03:25:38.672,false
2134304964,,VIC,VIC,"0",,2025-11-01 03:17:53.337,2025-11-01 03:25:41.870,2,14,820692,2025-11-01 03:26:29.111,true
2134310310,,WA,WA,"0",,2025-11-01 03:18:03.855,2025-11-01 03:25:15.712,2,14,3479263,2025-11-01 03:25:27.499,true
2134315656,,NSW,NSW,"0",,2025-11-01 03:18:28.381,2025-11-01 03:49:12.445,2,14,3597564,,false
2134321002,,QLD,QLD,"0",,2025-11-01 03:18:43.271,2025-11-07 05:33:53.673,2,14,374544,2025-11-07 05:34:06.299,true
2134331694,,NSW,NSW,"0",,2025-11-01 03:20:55.980,2025-11-01 03:20:56.072,2,14,13441140,,false
2134337040,,TX,TX,"0",,2025-11-01 03:20:58.474,2025-11-01 03:21:19.662,2,234,6909510,,false
2134342386,,จ.สุราษฎร์ธานี,จ.สุราษฎร์ธานี,"0",,2025-11-01 03:21:36.160,2025-11-01 03:40:37.462,2,217,27411395,,false
2134358424,,NSW,NSW,"0",,2025-11-01 03:22:45.782,2025-11-01 03:26:36.389,2,14,49618187,,false
2134374462,,NSW,NSW,"0",,2025-11-01 03:25:35.069,2025-11-01 03:25:35.160,2,14,50544156,,false
2134379808,,VIC,VIC,"0",,2025-11-01 03:25:44.737,2025-11-01 05:19:42.433,2,14,1480999,2025-11-01 05:19:42.572,false
2134385154,,JOHOR DARUL TA'ZIM,JOHOR DARUL TA'ZIM,"0",,2025-11-01 03:28:18.902,2025-11-01 03:43:40.673,2,134,13946308,,false
2134390500,,NSW,NSW,"0",,2025-11-01 03:28:58.187,2025-11-01 03:28:58.245,2,14,16096180,,false
2134395846,,NSW,NSW,"0",,2025-11-01 03:29:00.587,2025-11-01 03:29:00.687,2,14,1192482,,false
2134401192,,NSW,NSW,"0",,2025-11-01 03:29:02.346,2025-11-01 06:18:47.982,2,14,49618187,2025-11-01 06:11:47.477,false
2134406538,,QLD,QLD,"0",,2025-11-01 03:30:02.321,2025-11-01 05:39:00.428,2,14,4122075,2025-11-01 03:38:11.703,false
2134417230,,QLD,QLD,"0",,2025-11-01 03:31:01.098,2025-11-01 03:33:03.282,2,14,895050,2025-11-01 03:34:04.117,true
2134422576,,WA,WA,"0",,2025-11-01 03:31:32.915,2025-11-01 04:30:02.758,2,14,1192482,2025-11-01 03:41:19.453,true
2134427922,,QLD,QLD,"0",,2025-11-01 03:31:50.604,2025-11-01 03:36:38.891,2,14,1660032,,true
2134433268,,NSW,NSW,"0",,2025-11-01 03:31:57.626,2025-11-01 03:34:12.765,2,14,12281784,,false
2134449306,,QLD,QLD,"0",,2025-11-01 03:34:48.130,2025-11-01 03:52:41.163,2,14,16995044,2025-11-01 03:52:41.126,false
2134454652,,TX,TX,"0",,2025-11-01 03:35:01.177,2025-11-01 03:36:09.286,2,234,12291747,,false
2134465344,,NSW,NSW,"0",-,2025-11-01 03:36:48.905,2025-11-07 04:07:52.840,2,14,37729405,,false
2134470690,,ENGLAND,ENGLAND,"0",,2025-11-01 03:36:55.545,2025-11-01 04:33:32.330,3,232,32146653,2025-11-01 03:52:54.568,false
2134476036,,WELLINGTON REGION,WELLINGTON REGION,"0",,2025-11-01 03:38:55.427,2025-11-01 03:49:42.111,2,157,9991392,,false
2134481382,,NSW,NSW,"0",,2025-11-01 03:39:10.537,2025-11-01 03:48:00.435,2,14,1386000,2025-11-01 03:38:58.272,false
2134486728,,NSW,NSW,"0",,2025-11-01 03:39:31.629,2025-11-01 05:25:21.504,2,14,523260,,false
2134502766,,SA,SA,"0",,2025-11-01 03:40:19.291,2025-11-03 05:51:14.690,2,14,5439753,,false
2134508112,,WA,WA,"0",,2025-11-01 03:40:21.463,2025-11-01 09:13:56.512,2,14,96262716,2025-11-01 09:13:56.636,false
2134513458,,ACT,ACT,"0",,2025-11-01 03:40:36.648,2025-11-01 03:40:36.710,2,14,14543545,,false
2134518804,,WA,WA,"0",,2025-11-01 03:40:42.265,2025-11-01 05:20:06.050,2,14,39681966,,false
2134529496,,WA,WA,"0",,2025-11-01 03:42:35.637,2025-11-01 03:45:08.212,2,14,671976,,true
2134534842,,NSW,NSW,"0",,2025-11-01 03:42:42.827,2025-11-04 01:37:48.744,2,14,20711883,2025-11-02 05:12:02.735,false
2134540188,,WA,WA,"0",,2025-11-01 03:42:57.244,2025-11-01 03:43:47.874,2,14,5576530,,true
2134550880,,NSW,NSW,"0",,2025-11-01 03:43:04.857,2025-11-01 03:46:27.718,2,14,1190000,2025-11-01 03:38:58.272,false
2134556226,,VIC,VIC,"0",,2025-11-01 03:43:47.110,2025-11-04 02:20:06.832,2,14,1111519,2025-11-01 05:06:21.491,false
2134561572,,AUCKLAND,AUCKLAND,"0",,2025-11-01 03:43:57.793,2025-11-01 03:43:57.861,2,157,53564307,,false
2134566918,,NSW,NSW,"0",,2025-11-01 03:45:16.215,2025-11-01 03:47:23.511,2,14,2780558,2025-11-01 03:47:42.927,true
2134582956,,NSW,NSW,"0",,2025-11-01 03:47:38.204,2025-11-01 04:07:10.401,2,14,2347785,2025-11-01 04:02:56.099,false
2134593648,,VIC,VIC,"0",,2025-11-01 03:48:56.781,2025-11-04 05:56:32.083,2,14,118650310,2025-11-01 22:17:40.103,false
2134598994,,NSW,NSW,"0",,2025-11-01 03:49:41.869,2025-11-01 03:51:07.132,2,14,4054600,2025-11-01 03:51:24.639,true
2134615032,,NSW,NSW,"0",,2025-11-01 03:50:37.718,2025-11-12 05:35:12.680,2,14,16634025,2025-11-03 05:51:23.406,false
2134620378,,QLD,QLD,"0",,2025-11-01 03:50:50.641,2025-11-05 04:59:44.072,2,14,3827898,2025-11-01 06:03:28.840,false
2134625724,,ENGLAND,ENGLAND,"0",,2025-11-01 03:51:22.222,2025-11-01 03:51:57.581,2,232,22675010,,false
2134631070,,NT,NT,"0",,2025-11-01 03:51:26.377,2025-11-01 04:14:57.254,2,14,3634686,2025-11-01 03:58:29.126,false
2134641762,,VIC,VIC,"0",,2025-11-01 03:52:17.986,2025-11-01 03:52:18.063,2,14,9370485,,false
2134647108,,WA,WA,"0",,2025-11-01 03:54:05.137,2025-11-01 03:56:11.996,2,14,90604641,,false
2134652454,,VIC,VIC,"0",,2025-11-01 03:54:09.512,2025-11-01 03:58:51.908,2,14,5625045,2025-11-01 03:58:52.024,false
2134657800,,BANSKOBYSTRICKÝ KRAJ,BANSKOBYSTRICKÝ KRAJ,"0",,2025-11-01 03:54:17.852,2025-11-01 04:11:38.175,2,200,17976723,,false
2134663146,,WC,WC,"0",,2025-11-01 03:54:43.164,2025-11-01 03:54:43.379,2,204,80677190,,false
2134668492,demo,NSW,NSW,"0",,2025-11-01 03:55:45.487,2025-11-01 03:55:49.891,3,14,52510851,,false
2134679184,demo,NSW,NSW,"0",,2025-11-01 03:55:56.877,2025-11-01 03:55:59.199,2,14,52510851,,false
2134684530,,NSW,NSW,"0",,2025-11-01 03:56:08.676,2025-11-21 06:39:27.966,2,14,3284145,,false
2134695222,,TX,TX,"0",,2025-11-01 03:56:43.488,2025-11-01 03:56:43.581,2,234,20582760,,false
2134700568,,QLD,QLD,"0",,2025-11-01 03:57:11.815,2025-11-01 03:57:11.875,2,14,17671625,,false
2134705914,,CA,CA,"0",,2025-11-01 03:58:35.376,2025-11-01 04:13:26.152,2,234,42748352,,false
2134721952,,ACT,ACT,"0",,2025-11-01 03:58:51.603,2025-11-01 03:58:52.409,2,14,318940,,false
2134727298,,VIC,VIC,"0",,2025-11-01 03:59:05.555,2025-11-02 23:26:32.943,2,14,1962480,,false
2134737990,,QLD,QLD,"0",,2025-11-01 03:59:22.875,2025-11-01 04:05:10.482,2,14,484584,,false
2134743336,,NSW,NSW,"0",,2025-11-01 03:59:44.639,2025-11-01 04:11:10.583,2,14,4060672,2025-11-01 04:11:10.541,false
2134748682,,VIC,VIC,"0",,2025-11-01 03:59:58.871,2025-11-13 00:19:05.000,2,14,60742105,,false
2134759374,,NSW,NSW,"0",,2025-11-01 04:00:21.572,2025-11-01 22:30:55.558,2,14,31451308,,true
2134764720,,VIC,VIC,"0",,2025-11-01 04:00:28.619,2025-11-01 04:13:11.849,2,14,7497765,2025-11-01 04:13:06.683,false
2134770066,,ACT,ACT,"0",,2025-11-01 04:00:45.610,2025-11-01 04:18:01.071,2,14,1443442,2025-11-01 04:15:04.506,false
2134780758,,VIC,VIC,"0",,2025-11-01 04:01:10.767,2025-11-01 04:01:30.211,2,14,2615280,,false
2134786104,,QLD,QLD,"0",,2025-11-01 04:01:22.346,2025-11-02 00:11:39.918,2,14,239141,2025-11-01 23:52:26.249,false
2134791450,,VIC,VIC,"0",,2025-11-01 04:01:45.426,2025-11-01 04:01:45.495,2,14,3268080,,false
2134818180,,NSW,NSW,"0",,2025-11-01 04:04:39.462,2025-11-14 00:29:30.832,2,14,2815965,,false
2134823526,,NSW,NSW,"0",,2025-11-01 04:05:37.852,2025-11-01 04:13:40.292,2,14,3300738,2025-11-01 04:13:55.874,true
2134828872,,WA,WA,"0",,2025-11-01 04:05:59.928,2025-11-01 04:34:41.718,2,14,484016,2025-11-01 04:34:41.662,false
2134839564,,NV,NV,"0",,2025-11-01 04:06:48.812,2025-11-01 05:06:58.189,2,234,22688695,,false
2134844910,,AZ,AZ,"0",,2025-11-01 04:07:27.604,2025-11-23 04:05:09.279,2,234,46752780,2025-11-01 04:13:56.692,false
2134855602,,NY,NY,"0",,2025-11-01 04:08:42.291,2025-11-01 04:08:42.386,2,234,793569,,false
2134866294,,,,"0",,2025-11-01 04:09:34.874,2025-11-01 04:09:35.483,2,232,9806368,,false
2134871640,,QLD,QLD,"0",,2025-11-01 04:11:08.589,2025-11-01 04:26:54.983,2,14,1784784,2025-11-01 04:43:12.564,false
2134876986,,VIC,VIC,"0",,2025-11-01 04:11:27.848,2025-11-03 01:21:11.560,2,14,1161620,2025-11-03 01:21:11.659,false
2134887678,,VIC,VIC,"0",,2025-11-01 04:13:04.532,2025-11-04 05:55:59.699,2,14,59375050,2025-11-01 22:10:07.033,false
2134893024,,QLD,QLD,"0",,2025-11-01 04:13:30.913,2025-11-01 04:13:30.979,2,14,78540312,,false
2134898370,,CA,CA,"0",,2025-11-01 04:13:33.030,2025-11-01 04:22:03.393,2,234,34764224,,false
2134909062,,AN,AN,"0",,2025-11-01 04:15:58.810,2025-11-01 04:42:56.021,2,160,175596025,,false
2134914408,,WA,WA,"0",,2025-11-01 04:16:18.657,2025-11-04 03:17:54.881,3,14,35994720,,false
2134919754,,QLD,QLD,"0",,2025-11-01 04:16:25.784,2025-11-01 04:36:59.091,2,14,1624340,2025-11-01 04:36:59.168,false
2134925100,,VIC,VIC,"0",,2025-11-01 04:16:44.418,2025-11-01 04:16:44.487,2,14,464929,,false
2134930446,,,,"0",-,2025-11-01 04:17:52.269,2025-11-01 04:17:52.331,2,65,5135856,,false
2134935792,,WA,WA,"0",,2025-11-01 04:17:58.645,2025-11-21 07:17:24.168,2,14,862158,,false
2134941138,,MA,MA,"0",,2025-11-01 04:18:23.058,2025-11-01 04:18:23.126,2,234,4988503,,false
2134946484,,QLD,QLD,"0",,2025-11-01 04:19:31.600,2025-11-03 01:01:50.141,2,14,1952424,2025-11-03 01:02:03.695,true
2134951830,,VIC,VIC,"0",,2025-11-01 04:19:31.646,2025-11-01 04:19:31.738,2,14,53382,,false
2134957176,,WA,WA,"0",,2025-11-01 04:19:42.164,2025-11-01 06:52:57.553,2,14,3479263,2025-11-01 06:52:55.861,true
2134962522,,NSW,NSW,"0",,2025-11-01 04:21:33.941,2025-11-01 05:18:24.402,2,14,462189,2025-11-01 05:18:24.545,false
2134967868,,CA,CA,"0",,2025-11-01 04:22:22.716,2025-11-01 04:22:22.782,2,234,29441472,,false
2134973214,,ACT,ACT,"0",,2025-11-01 04:23:01.782,2025-11-03 03:30:43.861,2,14,17108413,,false
2135005290,,منطقة القصيم,منطقة القصيم,"0",,2025-11-01 04:25:44.082,2025-11-01 04:25:44.300,2,194,44672862,,false
2135015982,,,,"0",-,2025-11-01 04:26:15.317,2025-11-01 04:26:15.542,2,14,5971245,,false
2135021328,,NSW,NSW,"0",,2025-11-01 04:26:23.777,2025-11-01 04:26:23.938,2,14,2682708,,true
2135026674,,QLD,QLD,"0",,2025-11-01 04:26:26.051,2025-11-05 06:30:08.941,2,14,206343,2025-11-01 04:32:33.378,false
2135042712,,QLD,QLD,"0",,2025-11-01 04:28:52.830,2025-11-01 04:53:25.547,2,14,897672,2025-11-01 04:52:55.076,false
2135064096,,QLD,QLD,"0",,2025-11-01 04:31:17.154,2025-11-01 04:31:33.939,2,14,2495479,,true
2135080134,,QLD,QLD,"0",,2025-11-01 04:32:36.371,2025-11-01 04:35:33.204,2,14,20004770,,false
2135090826,,VIC,VIC,"0",,2025-11-01 04:33:40.941,2025-11-12 03:18:26.930,2,14,1758109,2025-11-01 04:46:15.613,false
2135096172,,DHAKA DIVISION,DHAKA DIVISION,"0",,2025-11-01 04:34:55.540,2025-11-03 03:55:36.858,2,19,6572265,,false
2135101518,,NSW,NSW,"0",,2025-11-01 04:35:06.992,2025-11-01 04:35:07.064,2,14,8902305,,false
2135106864,,ENGLAND,ENGLAND,"0",,2025-11-01 04:35:10.002,2025-11-01 04:54:43.246,2,232,106984647,,false
2135117556,,WA,WA,"0",,2025-11-01 04:37:00.295,2025-11-01 04:37:00.366,2,14,269932,,false
2135122902,,WA,WA,"0",,2025-11-01 04:37:02.004,2025-11-01 04:37:02.064,2,14,50998116,,false
2135128248,,NSW,NSW,"0",,2025-11-01 04:37:33.592,2025-11-01 05:34:00.485,2,14,41915371,,true
2135133594,,จ.ขอนแก่น,จ.ขอนแก่น,"0",,2025-11-01 04:37:38.423,2025-11-10 02:44:41.199,3,217,20882520,2025-11-01 05:56:38.075,false
2135144286,,VIC,VIC,"0",,2025-11-01 04:38:36.896,2025-11-01 04:59:48.697,2,14,15396696,2025-11-01 04:59:48.653,false
2135154978,,NSW,NSW,"0",,2025-11-01 04:40:36.960,2025-11-04 01:30:13.883,2,14,30379342,2025-11-04 01:30:13.845,false
2135160324,,CA,CA,"0",,2025-11-01 04:40:46.438,2025-11-01 16:17:23.087,2,234,6871102,2025-11-01 16:06:25.909,false
2135171016,,NSW,NSW,"0",,2025-11-01 04:42:49.302,2025-11-01 04:57:15.428,2,14,448902,2025-11-01 04:51:35.317,false
2135187054,,WA,WA,"0",,2025-11-01 04:46:02.508,2025-11-03 03:50:08.468,2,14,1019226,2025-11-01 04:53:49.345,false
2135192400,,VIC,VIC,"0",,2025-11-01 04:46:41.897,2025-11-04 06:58:07.590,2,14,14382424,2025-11-04 06:58:07.712,false
2135197746,,OH,OH,"0",,2025-11-01 04:46:54.703,2025-11-01 04:46:54.779,2,234,86020102,,false
2135208438,,NSW,NSW,"0",,2025-11-01 04:48:40.589,2025-11-01 07:05:20.021,2,14,41915371,,true
2135213784,,CALABARZON,CALABARZON,"0",,2025-11-01 04:49:55.853,2025-11-04 14:25:02.670,2,173,37591975,2025-11-01 05:02:53.780,false
2135219130,,NC,NC,"0",,2025-11-01 04:52:07.265,2025-11-01 04:53:08.891,2,234,62971054,,false
2135235168,,QLD,QLD,"0",,2025-11-01 04:53:31.448,2025-11-01 04:55:44.363,2,14,2471062,,true
2135240514,,TRNAVSKÝ KRAJ,TRNAVSKÝ KRAJ,"0",,2025-11-01 04:53:32.156,2025-11-01 05:04:15.228,2,200,37793583,,false
2135245860,,SA,SA,"0",,2025-11-01 04:54:52.397,2025-11-01 04:54:52.456,2,14,9836710,,false
2135251206,,QLD,QLD,"0",,2025-11-01 04:55:40.140,2025-11-01 04:55:40.194,2,14,45449313,,false
2135261898,,QLD,QLD,"0",,2025-11-01 04:57:02.539,2025-11-01 06:16:10.114,2,14,2348913,,true
2135267244,,NSW,NSW,"0",,2025-11-01 04:57:05.658,2025-11-02 11:49:13.700,2,14,25526196,,false
2135277936,demo,NSW,NSW,"0",,2025-11-01 04:57:40.840,2025-11-01 04:57:45.443,2,14,44464316,,false
2135293974,,NSW,NSW,"0",,2025-11-01 04:59:45.827,2025-11-01 05:15:46.294,2,14,20320796,2025-11-01 05:07:10.585,false
2135315358,,ENGLAND,ENGLAND,"0",,2025-11-01 05:02:38.342,2025-11-01 05:02:38.567,2,232,42840500,,false
2135326050,,TRNAVSKÝ KRAJ,TRNAVSKÝ KRAJ,"0",,2025-11-01 05:05:28.998,2025-11-01 05:10:11.307,2,200,21940095,,false
2135331396,,NSW,NSW,"0",,2025-11-01 05:07:08.285,2025-11-01 05:25:27.709,2,14,1386000,2025-11-01 05:21:07.277,false
2135336742,,WA,WA,"0",,2025-11-01 05:08:26.886,2025-11-01 05:08:44.157,2,14,6559609,,true
2135342088,,WA,WA,"0",,2025-11-01 05:09:37.075,2025-11-01 05:09:37.135,2,14,25504230,,false
2135352780,,QLD,QLD,"0",,2025-11-01 05:09:56.960,2025-11-01 05:10:46.778,2,14,5248961,,true
2135358126,,NSW,NSW,"0",,2025-11-01 05:10:27.907,2025-11-01 05:11:59.141,2,14,1675527,2025-11-01 05:11:59.222,false
2135363472,,VIC,VIC,"0",,2025-11-01 05:11:18.446,2025-11-12 03:17:09.480,2,14,1573369,2025-11-01 05:36:27.727,false
2135368818,,WA,WA,"0",,2025-11-01 05:11:21.549,2025-11-01 05:11:21.615,2,14,20320291,,false
2135384856,,NSW,NSW,"0",,2025-11-01 05:14:32.359,2025-11-01 05:44:13.005,2,14,66272052,,true
2135390202,,NSW,NSW,"0",,2025-11-01 05:15:00.347,2025-11-01 05:19:25.283,2,14,24453324,,true
2135395548,,VIC,VIC,"0",,2025-11-01 05:15:10.841,2025-11-11 09:11:29.887,2,14,1239825,,false
2135416932,,WA,WA,"0",,2025-11-01 05:19:57.235,2025-11-01 05:23:21.682,2,14,2847695,2025-11-01 05:23:33.931,true
2135422278,,WA,WA,"0",,2025-11-01 05:20:22.188,2025-11-01 07:19:37.402,2,14,5058183,2025-11-01 07:19:48.803,true
2135427624,,QLD,QLD,"0",,2025-11-01 05:20:27.618,2025-11-05 15:57:05.450,2,14,2889242,,true
2135438316,,NSW,NSW,"0",,2025-11-01 05:22:06.142,2025-11-01 05:37:02.947,2,14,5156865,,false
2135443662,,WA,WA,"0",,2025-11-01 05:22:51.310,2025-11-01 05:22:51.417,2,14,1935544,,false
2135449008,,NSW,NSW,"0",,2025-11-01 05:22:56.124,2025-11-01 07:13:16.873,2,14,69819539,,true
2135470392,,NSW,NSW,"0",,2025-11-01 05:25:37.880,2025-11-01 05:49:05.025,2,14,3874760,2025-11-01 05:49:05.153,false
2135475738,,VIC,VIC,"0",,2025-11-01 05:26:02.504,2025-11-01 05:47:17.180,2,14,21140120,2025-11-01 05:47:13.855,false
2135486430,,VIC,VIC,"0",,2025-11-01 05:26:49.803,2025-11-01 06:07:34.707,2,14,1239825,2025-11-01 05:58:42.738,false
2135491776,,WA,WA,"0",,2025-11-01 05:26:55.514,2025-11-03 09:03:50.948,2,14,269932,,false
